"E/V","I/uA"
-6.0610000E-01,-5.7779000E+00
-6.0660000E-01,-5.7211000E+00
-6.0710000E-01,-6.1901000E+00
-6.0760000E-01,-5.7907000E+00
-6.0820000E-01,-6.5365000E+00
-6.0870000E-01,-5.8250000E+00
-6.0920000E-01,-6.5877000E+00
-6.0970000E-01,-5.9217000E+00
-6.1020000E-01,-6.6990000E+00
-6.1070000E-01,-5.9812000E+00
-6.1120000E-01,-6.6741000E+00
-6.1180000E-01,-6.0459000E+00
-6.1230000E-01,-6.7423000E+00
-6.1280000E-01,-6.0942000E+00
-6.1330000E-01,-6.7566000E+00
-6.1380000E-01,-6.2772000E+00
-6.1430000E-01,-6.7757000E+00
-6.1480000E-01,-6.2776000E+00
-6.1540000E-01,-6.8507000E+00
-6.1590000E-01,-6.3467000E+00
-6.1640000E-01,-6.9618000E+00
-6.1690000E-01,-6.6683000E+00
-6.1740000E-01,-6.9835000E+00
-6.1790000E-01,-7.0853000E+00
-6.1840000E-01,-7.0861000E+00
-6.1890000E-01,-7.3552000E+00
-6.1950000E-01,-7.2454000E+00
-6.2000000E-01,-7.4343000E+00
-6.2050000E-01,-7.3351000E+00
-6.2100000E-01,-7.4785000E+00
-6.2150000E-01,-7.4695000E+00
-6.2200000E-01,-7.5391000E+00
-6.2250000E-01,-7.5594000E+00
-6.2310000E-01,-7.6207000E+00
-6.2360000E-01,-7.5850000E+00
-6.2410000E-01,-7.6902000E+00
-6.2460000E-01,-7.7186000E+00
-6.2510000E-01,-7.7935000E+00
-6.2560000E-01,-7.7488000E+00
-6.2610000E-01,-7.8449000E+00
-6.2660000E-01,-7.9666000E+00
-6.2720000E-01,-8.0245000E+00
-6.2770000E-01,-8.4800000E+00
-6.2820000E-01,-8.0989000E+00
-6.2870000E-01,-8.8785000E+00
-6.2920000E-01,-8.1924000E+00
-6.2970000E-01,-9.0439000E+00
-6.3020000E-01,-8.2984000E+00
-6.3080000E-01,-9.0581000E+00
-6.3130000E-01,-8.4153000E+00
-6.3180000E-01,-9.2329000E+00
-6.3230000E-01,-8.6434000E+00
-6.3280000E-01,-9.3995000E+00
-6.3330000E-01,-8.7424000E+00
-6.3380000E-01,-9.4653000E+00
-6.3440000E-01,-8.8625000E+00
-6.3490000E-01,-9.5285000E+00
-6.3540000E-01,-8.9392000E+00
-6.3590000E-01,-9.7091000E+00
-6.3640000E-01,-9.0820000E+00
-6.3690000E-01,-9.7968000E+00
-6.3740000E-01,-9.6407000E+00
-6.3790000E-01,-9.8056000E+00
-6.3850000E-01,-1.0067600E+01
-6.3900000E-01,-1.0067800E+01
-6.3950000E-01,-1.0283400E+01
-6.4000000E-01,-1.0191000E+01
-6.4050000E-01,-1.0441400E+01
-6.4100000E-01,-1.0334300E+01
-6.4150000E-01,-1.0614200E+01
-6.4210000E-01,-1.0479500E+01
-6.4260000E-01,-1.0659500E+01
-6.4310000E-01,-1.0556300E+01
-6.4360000E-01,-1.0842700E+01
-6.4410000E-01,-1.0792700E+01
-6.4460000E-01,-1.0904100E+01
-6.4510000E-01,-1.0918800E+01
-6.4560000E-01,-1.1075200E+01
-6.4620000E-01,-1.1007400E+01
-6.4670000E-01,-1.1178300E+01
-6.4720000E-01,-1.1434800E+01
-6.4770000E-01,-1.1258900E+01
-6.4820000E-01,-1.1930600E+01
-6.4870000E-01,-1.1478200E+01
-6.4920000E-01,-1.2208300E+01
-6.4980000E-01,-1.1526900E+01
-6.5030000E-01,-1.2335900E+01
-6.5080000E-01,-1.1764300E+01
-6.5130000E-01,-1.2555800E+01
-6.5180000E-01,-1.1855900E+01
-6.5230000E-01,-1.2642900E+01
-6.5280000E-01,-1.1983800E+01
-6.5340000E-01,-1.2725100E+01
-6.5390000E-01,-1.2125500E+01
-6.5440000E-01,-1.2866700E+01
-6.5490000E-01,-1.2192300E+01
-6.5540000E-01,-1.2942800E+01
-6.5590000E-01,-1.2282600E+01
-6.5640000E-01,-1.2972600E+01
-6.5690000E-01,-1.2723100E+01
-6.5750000E-01,-1.3235400E+01
-6.5800000E-01,-1.3235000E+01
-6.5850000E-01,-1.3344200E+01
-6.5900000E-01,-1.3579400E+01
-6.5950000E-01,-1.3374600E+01
-6.6000000E-01,-1.3578500E+01
-6.6050000E-01,-1.3520000E+01
-6.6110000E-01,-1.3787300E+01
-6.6160000E-01,-1.3632000E+01
-6.6210000E-01,-1.3961700E+01
-6.6260000E-01,-1.3799400E+01
-6.6310000E-01,-1.3963700E+01
-6.6360000E-01,-1.3835800E+01
-6.6410000E-01,-1.4057000E+01
-6.6460000E-01,-1.3932900E+01
-6.6520000E-01,-1.4139200E+01
-6.6570000E-01,-1.4045600E+01
-6.6620000E-01,-1.4141400E+01
-6.6670000E-01,-1.4215400E+01
-6.6720000E-01,-1.4264500E+01
-6.6770000E-01,-1.4807200E+01
-6.6820000E-01,-1.4418000E+01
-6.6880000E-01,-1.5015400E+01
-6.6930000E-01,-1.4356000E+01
-6.6980000E-01,-1.5264100E+01
-6.7030000E-01,-1.4585400E+01
-6.7080000E-01,-1.5334100E+01
-6.7130000E-01,-1.4581900E+01
-6.7180000E-01,-1.5307000E+01
-6.7240000E-01,-1.4609200E+01
-6.7290000E-01,-1.5412500E+01
-6.7340000E-01,-1.4702500E+01
-6.7390000E-01,-1.5387700E+01
-6.7440000E-01,-1.4650800E+01
-6.7490000E-01,-1.5361700E+01
-6.7540000E-01,-1.4791100E+01
-6.7590000E-01,-1.5514900E+01
-6.7650000E-01,-1.4792600E+01
-6.7700000E-01,-1.5431000E+01
-6.7750000E-01,-1.5253100E+01
-6.7800000E-01,-1.5394300E+01
-6.7850000E-01,-1.5561200E+01
-6.7900000E-01,-1.5472800E+01
-6.7950000E-01,-1.5628900E+01
-6.8010000E-01,-1.5407000E+01
-6.8060000E-01,-1.5580800E+01
-6.8110000E-01,-1.5400900E+01
-6.8160000E-01,-1.5623200E+01
-6.8210000E-01,-1.5443100E+01
-6.8260000E-01,-1.5589000E+01
-6.8310000E-01,-1.5356100E+01
-6.8360000E-01,-1.5461100E+01
-6.8420000E-01,-1.5304000E+01
-6.8470000E-01,-1.5563500E+01
-6.8520000E-01,-1.5267700E+01
-6.8570000E-01,-1.5396100E+01
-6.8620000E-01,-1.5245400E+01
-6.8670000E-01,-1.5411700E+01
-6.8720000E-01,-1.5532000E+01
-6.8780000E-01,-1.5275200E+01
-6.8830000E-01,-1.5817500E+01
-6.8880000E-01,-1.5292300E+01
-6.8930000E-01,-1.5924400E+01
-6.8980000E-01,-1.5177000E+01
-6.9030000E-01,-1.5835700E+01
-6.9080000E-01,-1.5015500E+01
-6.9140000E-01,-1.5760300E+01
-6.9190000E-01,-1.4897100E+01
-6.9240000E-01,-1.5578500E+01
-6.9290000E-01,-1.4785200E+01
-6.9340000E-01,-1.5452700E+01
-6.9390000E-01,-1.4639500E+01
-6.9440000E-01,-1.5384400E+01
-6.9490000E-01,-1.4486700E+01
-6.9550000E-01,-1.5168300E+01
-6.9600000E-01,-1.4408900E+01
-6.9650000E-01,-1.5015400E+01
-6.9700000E-01,-1.4616800E+01
-6.9750000E-01,-1.5001100E+01
-6.9800000E-01,-1.4979300E+01
-6.9850000E-01,-1.4901800E+01
-6.9910000E-01,-1.4975400E+01
-6.9960000E-01,-1.4734100E+01
-7.0010000E-01,-1.4877300E+01
-7.0060000E-01,-1.4546300E+01
-7.0110000E-01,-1.4742100E+01
-7.0160000E-01,-1.4484900E+01
-7.0210000E-01,-1.4559500E+01
-7.0260000E-01,-1.4259100E+01
-7.0320000E-01,-1.4332500E+01
-7.0370000E-01,-1.4105500E+01
-7.0420000E-01,-1.4214500E+01
-7.0470000E-01,-1.3929700E+01
-7.0520000E-01,-1.4129200E+01
-7.0570000E-01,-1.3923400E+01
-7.0620000E-01,-1.3997700E+01
-7.0680000E-01,-1.3975800E+01
-7.0730000E-01,-1.3943400E+01
-7.0780000E-01,-1.4240500E+01
-7.0830000E-01,-1.3746200E+01
-7.0880000E-01,-1.4342300E+01
-7.0930000E-01,-1.3543600E+01
-7.0980000E-01,-1.4260700E+01
-7.1040000E-01,-1.3454100E+01
-7.1090000E-01,-1.4117400E+01
-7.1140000E-01,-1.3318400E+01
-7.1190000E-01,-1.3995600E+01
-7.1240000E-01,-1.3077500E+01
-7.1290000E-01,-1.3833100E+01
-7.1340000E-01,-1.3033400E+01
-7.1390000E-01,-1.3651000E+01
-7.1450000E-01,-1.2883400E+01
-7.1500000E-01,-1.3561500E+01
-7.1550000E-01,-1.2753100E+01
-7.1600000E-01,-1.3349700E+01
-7.1650000E-01,-1.2667700E+01
-7.1700000E-01,-1.3211600E+01
-7.1750000E-01,-1.3053200E+01
-7.1810000E-01,-1.3117300E+01
-7.1860000E-01,-1.3123900E+01
-7.1910000E-01,-1.2895400E+01
-7.1960000E-01,-1.3051000E+01
-7.2010000E-01,-1.2865000E+01
-7.2060000E-01,-1.2976500E+01
-7.2110000E-01,-1.2660400E+01
-7.2160000E-01,-1.2779700E+01
-7.2220000E-01,-1.2500300E+01
-7.2270000E-01,-1.2703100E+01
-7.2320000E-01,-1.2425300E+01
-7.2370000E-01,-1.2543700E+01
-7.2420000E-01,-1.2223000E+01
-7.2470000E-01,-1.2353700E+01
-7.2520000E-01,-1.2092700E+01
-7.2580000E-01,-1.2203000E+01
-7.2630000E-01,-1.2014300E+01
-7.2680000E-01,-1.2028900E+01
-7.2730000E-01,-1.2283100E+01
-7.2780000E-01,-1.1902100E+01
-7.2830000E-01,-1.2483000E+01
-7.2880000E-01,-1.1715200E+01
-7.2940000E-01,-1.2434000E+01
-7.2990000E-01,-1.1665800E+01
-7.3040000E-01,-1.2260200E+01
-7.3090000E-01,-1.1494000E+01
-7.3140000E-01,-1.2180000E+01
-7.3190000E-01,-1.1449500E+01
-7.3240000E-01,-1.2107500E+01
-7.3290000E-01,-1.1290300E+01
-7.3350000E-01,-1.1868600E+01
-7.3400000E-01,-1.1120400E+01
-7.3450000E-01,-1.1586600E+01
-7.3500000E-01,-1.0953500E+01
-7.3550000E-01,-1.1627100E+01
-7.3600000E-01,-1.0897200E+01
-7.3650000E-01,-1.1525700E+01
-7.3710000E-01,-1.1052000E+01
-7.3760000E-01,-1.1381300E+01
-7.3810000E-01,-1.1344200E+01
-7.3860000E-01,-1.1224100E+01
-7.3910000E-01,-1.1412900E+01
-7.3960000E-01,-1.1130800E+01
-7.4010000E-01,-1.1301800E+01
-7.4060000E-01,-1.1102000E+01
-7.4120000E-01,-1.1211300E+01
-7.4170000E-01,-1.0878000E+01
-7.4220000E-01,-1.1042100E+01
-7.4270000E-01,-1.0835300E+01
-7.4320000E-01,-1.1068800E+01
-7.4370000E-01,-1.0722500E+01
-7.4420000E-01,-1.0848200E+01
-7.4480000E-01,-1.0611400E+01
-7.4530000E-01,-1.0916600E+01
-7.4580000E-01,-1.0585800E+01
-7.4630000E-01,-1.0803300E+01
-7.4680000E-01,-1.0752500E+01
-7.4730000E-01,-1.0676500E+01
-7.4780000E-01,-1.1068900E+01
-7.4840000E-01,-1.0461500E+01
-7.4890000E-01,-1.1106600E+01
-7.4940000E-01,-1.0483900E+01
-7.4990000E-01,-1.1064100E+01
-7.5040000E-01,-1.0441100E+01
-7.5090000E-01,-1.1066200E+01
-7.5140000E-01,-1.0353400E+01
-7.5190000E-01,-1.0987300E+01
-7.5250000E-01,-1.0319200E+01
-7.5300000E-01,-1.1042300E+01
-7.5350000E-01,-1.0354600E+01
-7.5400000E-01,-1.1017700E+01
-7.5450000E-01,-1.0265500E+01
-7.5500000E-01,-1.0845800E+01
-7.5550000E-01,-1.0227100E+01
-7.5610000E-01,-1.0881800E+01
-7.5660000E-01,-1.0284500E+01
-7.5710000E-01,-1.0899200E+01
-7.5760000E-01,-1.0772300E+01
-7.5810000E-01,-1.0827900E+01
-7.5860000E-01,-1.1029200E+01
-7.5910000E-01,-1.0799100E+01
-7.5960000E-01,-1.1017100E+01
-7.6020000E-01,-1.0877300E+01
-7.6070000E-01,-1.1213000E+01
-7.6120000E-01,-1.0809600E+01
-7.6170000E-01,-1.1188600E+01
-7.6220000E-01,-1.0941000E+01
-7.6270000E-01,-1.1131400E+01
-7.6320000E-01,-1.0957600E+01
-7.6380000E-01,-1.1200400E+01
-7.6430000E-01,-1.0997300E+01
-7.6480000E-01,-1.1274400E+01
-7.6530000E-01,-1.1137300E+01
-7.6580000E-01,-1.1326200E+01
-7.6630000E-01,-1.1211300E+01
-7.6680000E-01,-1.1413600E+01
-7.6740000E-01,-1.1878500E+01
-7.6790000E-01,-1.1652700E+01
-7.6840000E-01,-1.2398700E+01
-7.6890000E-01,-1.1690400E+01
-7.6940000E-01,-1.2453300E+01
-7.6990000E-01,-1.1795100E+01
-7.7040000E-01,-1.2561000E+01
-7.7090000E-01,-1.1995500E+01
-7.7150000E-01,-1.2751500E+01
-7.7200000E-01,-1.2102700E+01
-7.7250000E-01,-1.2928800E+01
-7.7300000E-01,-1.2399600E+01
-7.7350000E-01,-1.3072700E+01
-7.7400000E-01,-1.2399800E+01
-7.7450000E-01,-1.3261800E+01
-7.7510000E-01,-1.2714500E+01
-7.7560000E-01,-1.3457900E+01
-7.7610000E-01,-1.2970400E+01
-7.7660000E-01,-1.3733600E+01
-7.7710000E-01,-1.3692700E+01
-7.7760000E-01,-1.3913900E+01
-7.7810000E-01,-1.4194900E+01
-7.7860000E-01,-1.4191300E+01
-7.7920000E-01,-1.4547500E+01
-7.7970000E-01,-1.4446700E+01
-7.8020000E-01,-1.4879600E+01
-7.8070000E-01,-1.4740200E+01
-7.8120000E-01,-1.5098600E+01
-7.8170000E-01,-1.4999900E+01
-7.8220000E-01,-1.5415200E+01
-7.8280000E-01,-1.5295600E+01
-7.8330000E-01,-1.5743300E+01
-7.8380000E-01,-1.5701900E+01
-7.8430000E-01,-1.6076500E+01
-7.8480000E-01,-1.5953000E+01
-7.8530000E-01,-1.6381000E+01
-7.8580000E-01,-1.6260500E+01
-7.8640000E-01,-1.6651400E+01
-7.8690000E-01,-1.6978500E+01
-7.8740000E-01,-1.7004500E+01
-7.8790000E-01,-1.7692300E+01
-7.8840000E-01,-1.7340300E+01
-7.8890000E-01,-1.8199700E+01
-7.8940000E-01,-1.7726100E+01
-7.8990000E-01,-1.8654100E+01
-7.9050000E-01,-1.8124500E+01
-7.9100000E-01,-1.9026900E+01
-7.9150000E-01,-1.8394300E+01
-7.9200000E-01,-1.9277900E+01
-7.9250000E-01,-1.8774700E+01
-7.9300000E-01,-1.9743900E+01
-7.9350000E-01,-1.9339500E+01
-7.9410000E-01,-2.0137000E+01
-7.9460000E-01,-1.9716600E+01
-7.9510000E-01,-2.0520000E+01
-7.9560000E-01,-2.0057100E+01
-7.9610000E-01,-2.0907800E+01
-7.9660000E-01,-2.0529200E+01
-7.9710000E-01,-2.1256400E+01
-7.9760000E-01,-2.1508200E+01
-7.9820000E-01,-2.1688600E+01
-7.9870000E-01,-2.2190700E+01
-7.9920000E-01,-2.2092200E+01
-7.9970000E-01,-2.2638900E+01
-8.0020000E-01,-2.2609600E+01
-8.0070000E-01,-2.3113400E+01
-8.0120000E-01,-2.3011400E+01
-8.0180000E-01,-2.3472800E+01
-8.0230000E-01,-2.3450300E+01
-8.0280000E-01,-2.3861500E+01
-8.0330000E-01,-2.3862700E+01
-8.0380000E-01,-2.4307800E+01
-8.0430000E-01,-2.4275500E+01
-8.0480000E-01,-2.4643600E+01
-8.0540000E-01,-2.4687100E+01
-8.0590000E-01,-2.5178400E+01
-8.0640000E-01,-2.5204400E+01
-8.0690000E-01,-2.5567300E+01
-8.0740000E-01,-2.6089300E+01
-8.0790000E-01,-2.5996600E+01
-8.0840000E-01,-2.6921900E+01
-8.0890000E-01,-2.6504900E+01
-8.0950000E-01,-2.7373000E+01
-8.1000000E-01,-2.6855400E+01
-8.1050000E-01,-2.7803300E+01
-8.1100000E-01,-2.7274100E+01
-8.1150000E-01,-2.8216300E+01
-8.1200000E-01,-2.7825500E+01
-8.1250000E-01,-2.8657600E+01
-8.1310000E-01,-2.8216200E+01
-8.1360000E-01,-2.9167200E+01
-8.1410000E-01,-2.8724100E+01
-8.1460000E-01,-2.9545200E+01
-8.1510000E-01,-2.9177900E+01
-8.1560000E-01,-2.9912400E+01
-8.1610000E-01,-2.9593400E+01
-8.1660000E-01,-3.0331100E+01
-8.1720000E-01,-3.0367200E+01
-8.1770000E-01,-3.0810400E+01
-8.1820000E-01,-3.1134400E+01
-8.1870000E-01,-3.1258700E+01
-8.1920000E-01,-3.1707500E+01
-8.1970000E-01,-3.1667900E+01
-8.2020000E-01,-3.2188300E+01
-8.2080000E-01,-3.2157300E+01
-8.2130000E-01,-3.2562900E+01
-8.2180000E-01,-3.2602700E+01
-8.2230000E-01,-3.3048100E+01
-8.2280000E-01,-3.2954100E+01
-8.2330000E-01,-3.3472000E+01
-8.2380000E-01,-3.3434600E+01
-8.2440000E-01,-3.3792300E+01
-8.2490000E-01,-3.3824500E+01
-8.2540000E-01,-3.4329900E+01
-8.2590000E-01,-3.4234500E+01
-8.2640000E-01,-3.4702600E+01
-8.2690000E-01,-3.5003300E+01
-8.2740000E-01,-3.5191400E+01
-8.2790000E-01,-3.5837200E+01
-8.2850000E-01,-3.5628600E+01
-8.2900000E-01,-3.6390000E+01
-8.2950000E-01,-3.5972400E+01
-8.3000000E-01,-3.6821100E+01
-8.3050000E-01,-3.6334900E+01
-8.3100000E-01,-3.7196600E+01
-8.3150000E-01,-3.6703100E+01
-8.3210000E-01,-3.7579100E+01
-8.3260000E-01,-3.7086100E+01
-8.3310000E-01,-3.7903000E+01
-8.3360000E-01,-3.7574600E+01
-8.3410000E-01,-3.8338500E+01
-8.3460000E-01,-3.7976900E+01
-8.3510000E-01,-3.8816200E+01
-8.3560000E-01,-3.8377800E+01
-8.3620000E-01,-3.9128100E+01
-8.3670000E-01,-3.8907700E+01
-8.3720000E-01,-3.9575400E+01
-8.3770000E-01,-3.9803400E+01
-8.3820000E-01,-3.9901400E+01
-8.3870000E-01,-4.0431500E+01
-8.3920000E-01,-4.0229900E+01
-8.3980000E-01,-4.0815300E+01
-8.4030000E-01,-4.0650000E+01
-8.4080000E-01,-4.1056300E+01
-8.4130000E-01,-4.0973800E+01
-8.4180000E-01,-4.1405500E+01
-8.4230000E-01,-4.1309200E+01
-8.4280000E-01,-4.1765300E+01
-8.4340000E-01,-4.1718900E+01
-8.4390000E-01,-4.2139300E+01
-8.4440000E-01,-4.2001100E+01
-8.4490000E-01,-4.2444200E+01
-8.4540000E-01,-4.2435500E+01
-8.4590000E-01,-4.2758800E+01
-8.4640000E-01,-4.2836200E+01
-8.4690000E-01,-4.3065600E+01
-8.4750000E-01,-4.3713500E+01
-8.4800000E-01,-4.3429100E+01
-8.4850000E-01,-4.4190100E+01
-8.4900000E-01,-4.3710700E+01
-8.4950000E-01,-4.4485600E+01
-8.5000000E-01,-4.4056200E+01
-8.5050000E-01,-4.4996500E+01
-8.5110000E-01,-4.4389200E+01
-8.5160000E-01,-4.5205100E+01
-8.5210000E-01,-4.4690400E+01
-8.5260000E-01,-4.5613100E+01
-8.5310000E-01,-4.5054500E+01
-8.5360000E-01,-4.5850200E+01
-8.5410000E-01,-4.5370500E+01
-8.5460000E-01,-4.6100700E+01
-8.5520000E-01,-4.5618700E+01
-8.5570000E-01,-4.6334500E+01
-8.5620000E-01,-4.5959200E+01
-8.5670000E-01,-4.6652600E+01
-8.5720000E-01,-4.6750500E+01
-8.5770000E-01,-4.6883700E+01
-8.5820000E-01,-4.7245100E+01
-8.5880000E-01,-4.7117200E+01
-8.5930000E-01,-4.7525500E+01
-8.5980000E-01,-4.7443600E+01
-8.6030000E-01,-4.7940300E+01
-8.6080000E-01,-4.7710000E+01
-8.6130000E-01,-4.8139600E+01
-8.6180000E-01,-4.7896700E+01
-8.6240000E-01,-4.8353600E+01
-8.6290000E-01,-4.8218600E+01
-8.6340000E-01,-4.8567700E+01
-8.6390000E-01,-4.8498600E+01
-8.6440000E-01,-4.8776700E+01
-8.6490000E-01,-4.8678100E+01
-8.6540000E-01,-4.9076000E+01
-8.6590000E-01,-4.9016800E+01
-8.6650000E-01,-4.9323000E+01
-8.6700000E-01,-4.9618200E+01
-8.6750000E-01,-4.9452200E+01
-8.6800000E-01,-5.0192000E+01
-8.6850000E-01,-4.9810400E+01
-8.6900000E-01,-5.0573300E+01
-8.6950000E-01,-4.9965500E+01
-8.7010000E-01,-5.0835200E+01
-8.7060000E-01,-5.0220100E+01
-8.7110000E-01,-5.0944000E+01
-8.7160000E-01,-5.0378900E+01
-8.7210000E-01,-5.1221600E+01
-8.7260000E-01,-5.0631100E+01
-8.7310000E-01,-5.1449000E+01
-8.7360000E-01,-5.0871600E+01
-8.7420000E-01,-5.1616200E+01
-8.7470000E-01,-5.1083900E+01
-8.7520000E-01,-5.1782800E+01
-8.7570000E-01,-5.1309800E+01
-8.7620000E-01,-5.2001800E+01
-8.7670000E-01,-5.1787700E+01
-8.7720000E-01,-5.2233700E+01
-8.7780000E-01,-5.2519400E+01
-8.7830000E-01,-5.2412000E+01
-8.7880000E-01,-5.2788800E+01
-8.7930000E-01,-5.2594200E+01
-8.7980000E-01,-5.3022600E+01
-8.8030000E-01,-5.2787800E+01
-8.8080000E-01,-5.3227400E+01
-8.8140000E-01,-5.2931500E+01
-8.8190000E-01,-5.3361400E+01
-8.8240000E-01,-5.3175400E+01
-8.8290000E-01,-5.3537600E+01
-8.8340000E-01,-5.3386700E+01
-8.8390000E-01,-5.3721600E+01
-8.8440000E-01,-5.3566700E+01
-8.8490000E-01,-5.3903800E+01
-8.8550000E-01,-5.3767500E+01
-8.8600000E-01,-5.4049200E+01
-8.8650000E-01,-5.4095300E+01
-8.8700000E-01,-5.4269200E+01
-8.8750000E-01,-5.4749000E+01
-8.8800000E-01,-5.4450700E+01
-8.8850000E-01,-5.5166200E+01
-8.8910000E-01,-5.4648500E+01
-8.8960000E-01,-5.5437000E+01
-8.9010000E-01,-5.4825700E+01
-8.9060000E-01,-5.5525500E+01
-8.9110000E-01,-5.4971900E+01
-8.9160000E-01,-5.5758000E+01
-8.9210000E-01,-5.5132700E+01
-8.9260000E-01,-5.5831200E+01
-8.9320000E-01,-5.5375700E+01
-8.9370000E-01,-5.6019600E+01
-8.9420000E-01,-5.5493000E+01
-8.9470000E-01,-5.6178400E+01
-8.9520000E-01,-5.5661800E+01
-8.9570000E-01,-5.6359600E+01
-8.9620000E-01,-5.5923400E+01
-8.9680000E-01,-5.6511300E+01
-8.9730000E-01,-5.6593100E+01
-8.9780000E-01,-5.6756600E+01
-8.9830000E-01,-5.6982700E+01
-8.9880000E-01,-5.6865300E+01
-8.9930000E-01,-5.7273300E+01
-8.9980000E-01,-5.7052100E+01
-9.0040000E-01,-5.7483000E+01
-9.0090000E-01,-5.7276300E+01
-9.0140000E-01,-5.7686400E+01
-9.0190000E-01,-5.7506000E+01
-9.0240000E-01,-5.7857600E+01
-9.0290000E-01,-5.7685200E+01
-9.0340000E-01,-5.8022000E+01
-9.0390000E-01,-5.7849300E+01
-9.0450000E-01,-5.8245500E+01
-9.0500000E-01,-5.8106400E+01
-9.0550000E-01,-5.8370400E+01
-9.0600000E-01,-5.8314900E+01
-9.0650000E-01,-5.8623700E+01
-9.0700000E-01,-5.8911500E+01
-9.0750000E-01,-5.8745000E+01
-9.0810000E-01,-5.9467200E+01
-9.0860000E-01,-5.8936800E+01
-9.0910000E-01,-5.9682200E+01
-9.0960000E-01,-5.9201800E+01
-9.1010000E-01,-5.9957800E+01
-9.1060000E-01,-5.9402300E+01
-9.1110000E-01,-6.0146300E+01
-9.1160000E-01,-5.9601400E+01
-9.1220000E-01,-6.0264500E+01
-9.1270000E-01,-5.9810400E+01
-9.1320000E-01,-6.0501500E+01
-9.1370000E-01,-6.0014900E+01
-9.1420000E-01,-6.0669800E+01
-9.1470000E-01,-6.0214800E+01
-9.1520000E-01,-6.0927800E+01
-9.1580000E-01,-6.0443200E+01
-9.1630000E-01,-6.1015300E+01
-9.1680000E-01,-6.1077100E+01
-9.1730000E-01,-6.1356100E+01
-9.1780000E-01,-6.1623000E+01
-9.1830000E-01,-6.1647800E+01
-9.1880000E-01,-6.2060200E+01
-9.1940000E-01,-6.1786400E+01
-9.1990000E-01,-6.2233500E+01
-9.2040000E-01,-6.1997200E+01
-9.2090000E-01,-6.2460200E+01
-9.2140000E-01,-6.2229200E+01
-9.2190000E-01,-6.2664500E+01
-9.2240000E-01,-6.2485300E+01
-9.2290000E-01,-6.2909900E+01
-9.2350000E-01,-6.2749400E+01
-9.2400000E-01,-6.3164900E+01
-9.2450000E-01,-6.2972000E+01
-9.2500000E-01,-6.3329700E+01
-9.2550000E-01,-6.3198400E+01
-9.2600000E-01,-6.3624300E+01
-9.2650000E-01,-6.3681100E+01
-9.2710000E-01,-6.3844500E+01
-9.2760000E-01,-6.4445400E+01
-9.2810000E-01,-6.4066900E+01
-9.2860000E-01,-6.4829000E+01
-9.2910000E-01,-6.4342500E+01
-9.2960000E-01,-6.5141900E+01
-9.3010000E-01,-6.4630200E+01
-9.3060000E-01,-6.5438300E+01
-9.3120000E-01,-6.4936600E+01
-9.3170000E-01,-6.5666800E+01
-9.3220000E-01,-6.5251000E+01
-9.3270000E-01,-6.5979600E+01
-9.3320000E-01,-6.5491200E+01
-9.3370000E-01,-6.6190400E+01
-9.3420000E-01,-6.5797800E+01
-9.3480000E-01,-6.6499500E+01
-9.3530000E-01,-6.6027300E+01
-9.3580000E-01,-6.6722800E+01
-9.3630000E-01,-6.6456200E+01
-9.3680000E-01,-6.6953700E+01
-9.3730000E-01,-6.7128300E+01
-9.3780000E-01,-6.7215900E+01
-9.3840000E-01,-6.7678300E+01
-9.3890000E-01,-6.7576100E+01
-9.3940000E-01,-6.8102200E+01
-9.3990000E-01,-6.7820400E+01
-9.4040000E-01,-6.8358600E+01
-9.4090000E-01,-6.8134000E+01
-9.4140000E-01,-6.8641800E+01
-9.4190000E-01,-6.8498900E+01
-9.4250000E-01,-6.8904500E+01
-9.4300000E-01,-6.8814300E+01
-9.4350000E-01,-6.9278400E+01
-9.4400000E-01,-6.9188500E+01
-9.4450000E-01,-6.9596900E+01
-9.4500000E-01,-6.9561500E+01
-9.4550000E-01,-6.9850000E+01
-9.4610000E-01,-6.9884800E+01
-9.4660000E-01,-7.0262400E+01
-9.4710000E-01,-7.0756700E+01
-9.4760000E-01,-7.0493100E+01
-9.4810000E-01,-7.1287300E+01
-9.4860000E-01,-7.0916700E+01
-9.4910000E-01,-7.1722700E+01
-9.4960000E-01,-7.1251800E+01
-9.5020000E-01,-7.2039800E+01
-9.5070000E-01,-7.1582900E+01
-9.5120000E-01,-7.2410900E+01
-9.5170000E-01,-7.1937200E+01
-9.5220000E-01,-7.2682800E+01
-9.5270000E-01,-7.2207800E+01
-9.5320000E-01,-7.2857100E+01
-9.5380000E-01,-7.2572700E+01
-9.5430000E-01,-7.3289500E+01
-9.5480000E-01,-7.2937700E+01
-9.5530000E-01,-7.3597900E+01
-9.5580000E-01,-7.3335800E+01
-9.5630000E-01,-7.4011600E+01
-9.5680000E-01,-7.4031600E+01
-9.5740000E-01,-7.4394000E+01
-9.5790000E-01,-7.4686500E+01
-9.5840000E-01,-7.4695100E+01
-9.5890000E-01,-7.5246600E+01
-9.5940000E-01,-7.5131100E+01
-9.5990000E-01,-7.5671900E+01
-9.6040000E-01,-7.5506700E+01
-9.6090000E-01,-7.5957000E+01
-9.6150000E-01,-7.5788400E+01
-9.6200000E-01,-7.6331800E+01
-9.6250000E-01,-7.6247000E+01
-9.6300000E-01,-7.6738500E+01
-9.6350000E-01,-7.6598000E+01
-9.6400000E-01,-7.7015200E+01
-9.6450000E-01,-7.6958300E+01
