"E/V","I/uA"
-9.5450000E-01,-4.8057500E+01
-9.5500000E-01,-4.7862500E+01
-9.5550000E-01,-4.8574400E+01
-9.5600000E-01,-4.8305100E+01
-9.5650000E-01,-4.8976000E+01
-9.5700000E-01,-4.8789500E+01
-9.5750000E-01,-4.9475800E+01
-9.5800000E-01,-4.9245900E+01
-9.5850000E-01,-4.9976500E+01
-9.5900000E-01,-4.9868000E+01
-9.5950000E-01,-5.0568100E+01
-9.6000000E-01,-5.0288800E+01
-9.6050000E-01,-5.1156300E+01
-9.6100000E-01,-5.0963200E+01
-9.6150000E-01,-5.1652300E+01
-9.6200000E-01,-5.1439500E+01
-9.6250000E-01,-5.2289600E+01
-9.6300000E-01,-5.2064100E+01
-9.6350000E-01,-5.2708100E+01
-9.6400000E-01,-5.2538100E+01
-9.6450000E-01,-5.3210400E+01
-9.6500000E-01,-5.2994100E+01
-9.6550000E-01,-5.3681900E+01
-9.6600000E-01,-5.3533600E+01
-9.6650000E-01,-5.4271000E+01
-9.6700000E-01,-5.4036900E+01
-9.6750000E-01,-5.4726600E+01
-9.6800000E-01,-5.4539600E+01
-9.6850000E-01,-5.5261300E+01
-9.6900000E-01,-5.4992400E+01
-9.6950000E-01,-5.5719600E+01
-9.7000000E-01,-5.5511300E+01
-9.7050000E-01,-5.6234400E+01
-9.7100000E-01,-5.5956500E+01
-9.7150000E-01,-5.6683200E+01
-9.7200000E-01,-5.6479000E+01
-9.7250000E-01,-5.7204100E+01
-9.7300000E-01,-5.6883200E+01
-9.7350000E-01,-5.7652700E+01
-9.7400000E-01,-5.7412500E+01
-9.7450000E-01,-5.8209000E+01
-9.7500000E-01,-5.7928000E+01
-9.7550000E-01,-5.8708300E+01
-9.7600000E-01,-5.8475400E+01
-9.7650000E-01,-5.9229700E+01
-9.7700000E-01,-5.8940200E+01
-9.7750000E-01,-5.9663100E+01
-9.7800000E-01,-5.9444900E+01
-9.7850000E-01,-6.0148700E+01
-9.7900000E-01,-5.9939800E+01
-9.7950000E-01,-6.0671000E+01
-9.8000000E-01,-6.0524900E+01
-9.8050000E-01,-6.1245100E+01
-9.8100000E-01,-6.1039200E+01
-9.8150000E-01,-6.1879800E+01
-9.8200000E-01,-6.1764800E+01
-9.8250000E-01,-6.2472900E+01
-9.8300000E-01,-6.2345600E+01
-9.8350000E-01,-6.3089800E+01
-9.8400000E-01,-6.2865000E+01
-9.8450000E-01,-6.3591800E+01
-9.8500000E-01,-6.3431800E+01
-9.8550000E-01,-6.4183700E+01
-9.8600000E-01,-6.4011800E+01
-9.8650000E-01,-6.4758900E+01
-9.8700000E-01,-6.4535900E+01
-9.8750000E-01,-6.5230700E+01
-9.8800000E-01,-6.5030300E+01
-9.8850000E-01,-6.5711600E+01
-9.8900000E-01,-6.5569600E+01
-9.8950000E-01,-6.6239200E+01
-9.9000000E-01,-6.6052800E+01
-9.9050000E-01,-6.6781600E+01
-9.9100000E-01,-6.6493400E+01
-9.9150000E-01,-6.7030400E+01
-9.9200000E-01,-6.6662600E+01
-9.9250000E-01,-6.7111900E+01
-9.9300000E-01,-6.6673600E+01
-9.9350000E-01,-6.7130600E+01
-9.9400000E-01,-6.6731400E+01
-9.9450000E-01,-6.7085600E+01
-9.9500000E-01,-6.6640700E+01
-9.9550000E-01,-6.7026500E+01
-9.9600000E-01,-6.6601200E+01
-9.9650000E-01,-6.6948800E+01
-9.9700000E-01,-6.6539500E+01
-9.9750000E-01,-6.6909200E+01
-9.9800000E-01,-6.6528800E+01
-9.9850000E-01,-6.6853800E+01
-9.9900000E-01,-6.6452300E+01
-9.9950000E-01,-6.6914400E+01
-1.0000000E+00,-6.6457000E+01
